step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2220.0,550,0,308,3144,3694,0,18143.0,32.987272727272725,4.154775660818976,308,86012.0,0.09374484147495207,308,86012.0
2225.0,547,0,294,3149,3696,0,17014.0,31.10420475319927,4.445865272988432,294,82674.0,0.1013182029981298,294,82674.0
2230.0,538,0,281,3161,3699,0,15964.0,29.6728624535316,4.778846731754602,281,79824.0,0.12297934351237932,281,79824.0
2235.0,530,0,264,3170,3700,0,14947.0,28.20188679245283,5.02548253230606,264,76699.0,0.12895359388690306,264,76699.0
2240.0,517,0,245,3187,3704,0,13595.0,26.295938104448744,5.341625817640549,245,72818.0,0.15568615595274837,245,72818.0
2245.0,507,0,219,3198,3705,0,12024.0,23.715976331360945,5.614914727440766,219,70066.0,0.16990991272805225,219,70066.0
2250.0,491,0,208,3218,3709,0,10902.0,22.20366598778004,5.802927047047631,208,67589.0,0.1881090240841616,208,67589.0
2255.0,479,0,188,3234,3713,0,10009.0,20.895615866388308,5.859885690612353,188,67616.0,0.20695005380670403,188,67616.0
2260.0,470,0,180,3247,3717,0,8925.0,18.98936170212766,5.6591085060083195,180,67656.0,0.20544926579887504,180,67656.0
2265.0,458,0,199,3260,3718,0,9330.0,20.37117903930131,5.474818593306206,199,68221.0,0.2009929812468391,199,68221.0
2270.0,452,0,219,3268,3720,0,10215.0,22.599557522123895,5.174740674500671,219,68450.0,0.17636208049902585,219,68450.0
2275.0,448,0,240,3275,3723,0,11365.0,25.368303571428573,4.904214796416314,240,68786.0,0.15130404584678833,240,68786.0
2280.0,444,0,261,3285,3729,0,12623.0,28.43018018018018,4.344273564326148,261,69695.0,0.11278279155470357,261,69695.0
2285.0,434,1,282,3298,3732,0,13988.0,32.23041474654378,3.844269617073999,282,70895.0,0.08835338277062449,282,70895.0
2290.0,424,0,303,3310,3734,0,15466.0,36.47641509433962,3.544007211101561,303,72363.0,0.08301302819402887,303,72363.0
2295.0,417,0,309,3324,3741,0,16731.0,40.12230215827338,3.2519065385615384,309,73893.0,0.08724530521079985,309,73893.0
2300.0,406,0,305,3342,3748,0,17058.0,42.01477832512315,2.8892869011088993,305,71791.0,0.0953796854775582,305,71791.0
2305.0,398,0,298,3353,3751,0,17378.0,43.663316582914575,2.7698883645616594,298,71522.0,0.10317781009854408,298,71522.0
2310.0,382,0,296,3370,3752,0,17691.0,46.31151832460733,2.411087343001314,296,68667.0,0.09839284044089451,296,68667.0
2315.0,379,0,276,3376,3755,0,17126.0,45.187335092348285,2.597011770000791,276,64461.0,0.11147578832234616,276,64461.0
2320.0,377,0,267,3380,3757,0,17105.0,45.37135278514589,2.801348760342779,267,62504.0,0.1249641151049362,267,62504.0
2325.0,376,0,265,3383,3759,0,17398.0,46.27127659574468,2.7803136407843967,265,60525.0,0.11872165886401072,265,60525.0
2330.0,377,0,265,3384,3761,0,17850.0,47.3474801061008,2.8288611401670765,265,61130.0,0.1186351316530894,265,61130.0
2335.0,373,0,274,3390,3763,0,19164.0,51.37801608579088,2.504997196388296,274,62860.0,0.1040707479607889,274,62860.0
2340.0,372,0,285,3393,3765,0,20532.0,55.193548387096776,2.22605555962808,285,64255.0,0.08858355136678048,285,64255.0
2345.0,373,0,295,3396,3769,0,21971.0,58.90348525469169,1.8766561254843204,295,65745.0,0.06792357907075552,295,65745.0
2350.0,374,0,295,3396,3770,0,22566.0,60.336898395721924,1.7630383363468691,295,66994.0,0.06005859139099157,295,66994.0
2355.0,379,0,277,3396,3775,0,19947.0,52.63060686015831,2.0245796103842646,277,66083.0,0.07556514710588338,277,66083.0
2360.0,379,1,259,3398,3777,0,17946.0,47.3509234828496,2.35007725954965,259,65797.0,0.0936001194479434,259,65797.0
2365.0,379,0,237,3401,3780,0,16453.0,43.41160949868074,2.9135630154902885,237,64436.0,0.11560260358564921,237,64436.0
2370.0,374,0,223,3410,3784,0,17047.0,45.580213903743314,3.425276059381002,223,63152.0,0.1342901593016368,223,63152.0
2375.0,371,0,226,3414,3785,0,18080.0,48.73315363881402,3.9005734903398075,226,62565.0,0.14922352979954123,226,62565.0
2380.0,370,0,228,3419,3789,0,19179.0,51.83513513513513,4.120095377048709,228,61984.0,0.14302849265016504,228,61984.0
2385.0,372,0,235,3420,3792,0,20331.0,54.653225806451616,4.300019994633631,235,61905.0,0.11931866956176901,235,61905.0
2390.0,375,0,238,3423,3798,0,20714.0,55.23733333333333,4.2071549063751545,238,63021.0,0.10744260852540513,238,63021.0
2395.0,379,1,216,3423,3802,0,17983.0,47.44854881266491,4.501296778337845,216,59897.0,0.12884506975579016,216,59897.0
2400.0,381,0,191,3423,3804,0,15577.0,40.884514435695536,4.8979259745488815,191,58426.0,0.14976462220448525,191,58426.0
2405.0,382,0,170,3423,3805,0,13093.0,34.274869109947645,5.398887843586808,170,54217.0,0.16513769362640413,170,54217.0
2410.0,387,0,150,3423,3810,0,10916.0,28.20671834625323,6.063357159256703,150,50821.0,0.19271255982275512,150,50821.0
2415.0,388,0,124,3428,3816,0,8015.0,20.65721649484536,6.678891231399964,124,47035.0,0.23723122866927307,124,47035.0
2420.0,383,0,106,3435,3818,0,5723.0,14.942558746736292,7.245095339306279,106,43510.0,0.27815825746586215,106,43510.0
2425.0,374,0,87,3444,3818,0,4653.0,12.441176470588236,7.676460985771771,87,40319.0,0.3025207134625942,87,40319.0
2430.0,361,0,87,3459,3820,0,4649.0,12.878116343490305,7.50795735199896,87,40017.0,0.2853045533145648,87,40017.0
2435.0,345,0,96,3477,3822,0,4214.0,12.214492753623189,7.13077973155491,96,37411.0,0.27357639155204905,96,37411.0
2440.0,337,0,110,3488,3825,0,3860.0,11.4540059347181,6.834289898064417,110,36303.0,0.2577546644487502,110,36303.0
2445.0,325,1,118,3504,3829,0,3575.0,11.0,6.377488375864919,118,33885.0,0.22879491991506576,118,33885.0
2450.0,321,0,129,3512,3833,0,3449.0,10.744548286604362,6.0960928056995805,129,30370.0,0.19877645664747098,129,30370.0
2455.0,318,0,139,3518,3836,0,3568.0,11.220125786163521,6.235574110235836,139,28376.0,0.21112060418867595,139,28376.0
2460.0,315,0,140,3525,3840,0,3565.0,11.317460317460318,6.070081177515688,140,25719.0,0.1924007899630643,140,25719.0
2465.0,305,1,145,3540,3845,0,3614.0,11.849180327868853,5.701612596572174,145,26066.0,0.18911357354115732,145,26066.0
2470.0,288,0,134,3558,3846,0,3540.0,12.291666666666666,5.3247666452066325,134,25834.0,0.19364026252909508,134,25834.0
2475.0,282,0,139,3569,3851,0,4203.0,14.904255319148936,5.324313861079843,139,26867.0,0.1975880848812268,139,26867.0
2480.0,271,0,144,3581,3852,0,4907.0,18.1070110701107,5.377594341725815,144,27429.0,0.18782073347403994,144,27429.0
2485.0,262,0,149,3592,3854,0,5636.0,21.51145038167939,5.148983967056121,149,28143.0,0.1675388783510496,149,28143.0
2490.0,253,0,155,3604,3857,0,6398.0,25.288537549407113,4.753271589453989,155,28905.0,0.15251597023389502,155,28905.0
2495.0,256,0,161,3608,3864,0,7191.0,28.08984375,4.679132782482771,161,29698.0,0.16122373510204902,161,29698.0
2500.0,255,0,164,3612,3867,0,8004.0,31.388235294117646,4.454138998443049,164,30511.0,0.1563062171089043,164,30511.0
