step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2195.0,907,0,560,2772,3679,0,190027.0,209.51157662624036,1.7589305185283732,560,260242.0,0.06301986873735632,560,260242.0
2200.0,911,0,559,2775,3686,0,190533.0,209.1470911086718,1.767370264132068,559,260514.0,0.06161087085635959,559,260514.0
2205.0,906,0,573,2782,3688,0,191478.0,211.34437086092714,1.718364470951343,573,261714.0,0.06026015906205379,573,261714.0
2210.0,906,0,574,2784,3690,0,192705.0,212.69867549668874,1.7018757186522822,574,262370.0,0.056946296297359596,574,262370.0
2215.0,906,0,592,2785,3691,0,194379.0,214.54635761589404,1.7735251955387379,592,262438.0,0.05719091773295912,592,262438.0
2220.0,901,0,589,2793,3694,0,195846.0,217.3651498335183,1.7019791434390128,589,264199.0,0.05709955702931386,589,264199.0
2225.0,896,0,579,2800,3696,0,196643.0,219.46763392857142,1.6197996433649977,579,263552.0,0.05375895961441582,579,263552.0
2230.0,894,0,596,2805,3699,0,197858.0,221.31767337807605,1.6688029494871561,596,263128.0,0.05684917750841582,596,263128.0
2235.0,890,0,601,2810,3700,0,199636.0,224.31011235955057,1.660611580542694,601,261514.0,0.04863907348904617,601,261514.0
2240.0,887,0,611,2817,3704,0,201399.0,227.0563697857948,1.8605052734036964,611,259513.0,0.053106385082493664,611,259513.0
2245.0,874,0,616,2831,3705,0,203235.0,232.53432494279176,1.7759160581454432,616,262155.0,0.0529918287608874,616,262155.0
2250.0,872,0,605,2837,3709,0,204063.0,234.0172018348624,1.8034216121213587,605,261106.0,0.056607008477906874,605,261106.0
2255.0,872,0,591,2841,3713,0,205160.0,235.27522935779817,1.9268325220647669,591,261732.0,0.0637362833231563,591,261732.0
2260.0,872,0,586,2845,3717,0,206130.0,236.38761467889907,1.95367623112133,586,264051.0,0.06529728056166459,586,264051.0
2265.0,866,0,574,2852,3718,0,206769.0,238.76327944572748,1.9120251025416846,574,264303.0,0.06596740906963791,574,264303.0
2270.0,864,0,564,2856,3720,0,207293.0,239.9224537037037,1.865312148831275,564,264877.0,0.0634994808884852,564,264877.0
2275.0,866,0,552,2857,3723,0,207885.0,240.05196304849883,1.8411374272409906,552,267016.0,0.05905185171065829,552,267016.0
2280.0,869,0,529,2860,3729,0,208035.0,239.3958573072497,1.9435248959793623,529,265343.0,0.06652758845163434,529,265343.0
2285.0,867,0,515,2866,3733,0,208735.0,240.75547866205306,2.052198412462173,515,264783.0,0.07503552945506069,515,264783.0
2290.0,862,0,524,2872,3734,0,210199.0,243.85034802784222,2.089634039874747,524,263118.0,0.06966095778692348,524,263118.0
2295.0,856,0,540,2885,3741,0,211904.0,247.55140186915887,2.179525391733971,540,261042.0,0.07142137783979773,540,261042.0
2300.0,853,0,552,2895,3748,0,213957.0,250.82883939038686,2.369762351085911,552,259287.0,0.07901545854092415,552,259287.0
2305.0,851,0,563,2900,3751,0,216185.0,254.03642773207991,2.6345316419997715,563,258066.0,0.09080457691438655,563,258066.0
2310.0,842,0,559,2910,3752,0,218447.0,259.438242280285,2.782705242360239,559,257071.0,0.09626194303515934,559,257071.0
2315.0,837,0,547,2918,3755,0,220501.0,263.442054958184,2.972950350896191,547,254431.0,0.10134799019188279,547,254431.0
2320.0,832,0,530,2925,3757,0,221160.0,265.8173076923077,3.19867794048701,530,252374.0,0.10811413836331048,530,252374.0
2325.0,834,0,503,2925,3759,0,221838.0,265.9928057553957,3.508377882181257,503,250348.0,0.11612192533655272,503,250348.0
2330.0,832,0,490,2929,3761,0,222006.0,266.83413461538464,3.5289693453653834,490,249089.0,0.11556345686141249,490,249089.0
2335.0,832,0,475,2931,3763,0,221170.0,265.8293269230769,3.5454878396415532,475,248849.0,0.11805130243298256,475,248849.0
2340.0,830,0,461,2935,3765,0,220721.0,265.9289156626506,3.5565182573801297,461,248939.0,0.11747465165477074,461,248939.0
2345.0,825,0,456,2944,3769,0,220480.0,267.24848484848485,3.6685440119178088,456,246948.0,0.12084884050513042,456,246948.0
2350.0,812,0,459,2958,3770,0,220341.0,271.35591133004925,3.6782786940787893,459,244893.0,0.11411562658992404,459,244893.0
2355.0,804,0,459,2971,3775,0,220331.0,274.04353233830847,3.5359519423192918,459,244699.0,0.10453170699200093,459,244699.0
2360.0,796,0,452,2982,3778,0,218928.0,275.035175879397,3.3453079064494577,452,244456.0,0.097772583882416,452,244456.0
2365.0,782,0,453,2998,3780,0,218745.0,279.7250639386189,3.165056694031851,453,244078.0,0.09826130286497588,453,244078.0
2370.0,770,0,461,3014,3784,0,219446.0,284.99480519480517,3.103881965828414,461,244407.0,0.10368828273594818,461,244407.0
2375.0,752,0,495,3033,3785,0,221245.0,294.20877659574467,2.8832892120300238,495,243877.0,0.09795275490377257,495,243877.0
2380.0,742,0,522,3047,3789,0,222735.0,300.18194070080864,2.6341682179757133,522,244067.0,0.0876747479133524,522,244067.0
2385.0,732,0,547,3060,3792,0,224422.0,306.58743169398906,2.3148541221553103,547,244863.0,0.07060858460498443,547,244863.0
2390.0,729,0,564,3069,3798,0,225780.0,309.7119341563786,2.1210737796511507,564,246449.0,0.06551113027228675,564,246449.0
2395.0,728,1,554,3074,3802,0,226537.0,311.1771978021978,2.0838611312868833,554,245835.0,0.06418990141881596,554,245835.0
2400.0,719,0,547,3085,3804,0,226865.0,315.528511821975,1.7985119933578695,547,245816.0,0.05177971818028874,547,245816.0
2405.0,710,0,515,3095,3805,0,223513.0,314.8070422535211,1.7398425692105537,515,244275.0,0.05178441870157881,515,244275.0
2410.0,702,0,495,3108,3810,0,222354.0,316.7435897435897,1.8309517288411847,495,242498.0,0.06469295118664953,495,242498.0
2415.0,700,0,479,3116,3816,0,221641.0,316.63,1.8609675575415714,479,244212.0,0.06918657167058669,479,244212.0
2420.0,699,0,477,3119,3818,0,221766.0,317.2618025751073,1.8931913153618882,477,246102.0,0.07004416138748765,477,246102.0
2425.0,696,0,469,3122,3818,0,219553.0,315.44971264367814,1.8064489209163244,469,246619.0,0.06633700110019061,469,246619.0
2430.0,692,0,467,3128,3820,0,216956.0,313.5202312138728,1.7070283902241041,467,246774.0,0.0638356030951914,467,246774.0
2435.0,690,0,480,3132,3822,0,215935.0,312.9492753623188,1.6006076565728249,480,249067.0,0.05845485924858297,480,249067.0
2440.0,688,0,468,3137,3825,0,215159.0,312.7311046511628,1.565405486301535,468,248083.0,0.05888949442105886,468,248083.0
2445.0,690,1,476,3139,3829,0,214482.0,310.8434782608696,1.6547347906294587,476,247542.0,0.059181168013221104,476,247542.0
2450.0,690,0,476,3143,3833,0,214613.0,311.03333333333336,1.836527509673836,476,245537.0,0.06099307287096358,476,245537.0
2455.0,692,0,477,3144,3836,0,215818.0,311.8757225433526,2.011702929448258,477,247085.0,0.06343287697411597,477,247085.0
2460.0,691,0,457,3149,3840,0,216229.0,312.9218523878437,2.077806453893234,457,244597.0,0.0671556658369937,457,244597.0
2465.0,690,1,437,3155,3845,0,216867.0,314.3,2.212961225262665,437,243464.0,0.07644421227869398,437,243464.0
2470.0,684,0,431,3162,3846,0,217602.0,318.13157894736844,2.402994049272501,431,240699.0,0.08006842525238457,431,240699.0
2475.0,682,0,425,3169,3851,0,218375.0,320.19794721407624,2.4174107159625886,425,241740.0,0.07920110387396806,425,241740.0
2480.0,679,0,427,3173,3852,0,219054.0,322.61266568483063,2.3388810965406184,427,242289.0,0.07368669144612733,427,242289.0
2485.0,679,0,435,3175,3854,0,220021.0,324.03681885125184,2.358000379527575,435,243028.0,0.07655029363961224,435,243028.0
2490.0,682,0,448,3175,3857,0,221536.0,324.83284457478004,2.4082039155649464,448,244842.0,0.08041035365078979,448,244842.0
2495.0,688,0,450,3176,3864,0,222630.0,323.5901162790698,2.443047801673782,450,242804.0,0.07774976171815068,450,242804.0
2500.0,684,0,466,3183,3867,0,224195.0,327.7704678362573,2.341853058155417,466,242650.0,0.07150186053884193,466,242650.0
2505.0,679,0,455,3190,3869,0,225172.0,331.62297496318115,2.4512016371225993,455,240007.0,0.07211532709647407,455,240007.0
2510.0,667,0,449,3205,3872,0,226409.0,339.44377811094455,2.575149166112643,449,236453.0,0.07577441413629646,449,236453.0
2515.0,661,0,437,3212,3873,0,227702.0,344.48108925869894,2.8535219245300514,437,234042.0,0.08414092816517457,437,234042.0
2520.0,659,0,420,3217,3876,0,229231.0,347.8467374810319,3.2312884293827016,420,231711.0,0.09896130113060982,420,231711.0
2525.0,651,0,418,3227,3878,0,230930.0,354.73118279569894,3.324442499994481,418,230092.0,0.10159995874227969,418,230092.0
2530.0,640,0,415,3239,3879,0,232701.0,363.5953125,3.463430724661768,415,227902.0,0.10574206438995024,415,227902.0
2535.0,639,0,401,3243,3882,0,234412.0,366.84194053208137,3.7623170308819955,401,225561.0,0.11635391787079392,401,225561.0
2540.0,637,0,396,3246,3883,0,236246.0,370.87284144427,3.9992247250196464,396,223498.0,0.11705440739102799,396,223498.0
2545.0,636,0,386,3247,3883,0,237889.0,374.03930817610063,4.277250532166247,386,222213.0,0.11692381975774455,386,222213.0
2550.0,636,0,376,3249,3885,0,238055.0,374.3003144654088,4.236328886876054,376,223122.0,0.10706859211358459,376,223122.0
2555.0,630,0,367,3256,3886,0,237832.0,377.5111111111111,4.186667183703664,367,221006.0,0.10567713098658287,367,221006.0
2560.0,625,0,355,3261,3886,0,237875.0,380.6,4.246219870873777,355,219390.0,0.10620991001188797,355,219390.0
2565.0,614,0,336,3272,3886,0,237259.0,386.41530944625407,4.26188887122117,336,215919.0,0.10478863543724486,336,215919.0
2570.0,605,0,310,3284,3889,0,236019.0,390.11404958677684,4.483535215400168,310,210823.0,0.11455146819214793,310,210823.0
2575.0,595,0,304,3296,3891,0,234545.0,394.1932773109244,4.408014820596773,304,210832.0,0.10739530594557842,304,210832.0
2580.0,582,0,308,3312,3894,0,235129.0,404.00171821305844,4.096648283049031,308,210188.0,0.09416587488950912,308,210188.0
2585.0,565,0,329,3330,3895,0,235895.0,417.5132743362832,3.812144874102459,329,209167.0,0.09270300498194907,329,209167.0
2590.0,545,0,354,3351,3896,0,237361.0,435.5247706422018,3.3507910189066186,354,210580.0,0.0778409551678798,354,210580.0
2595.0,526,0,381,3373,3899,0,239091.0,454.54562737642584,2.6690382140986384,381,211926.0,0.05182144346626809,381,211926.0
2600.0,517,0,376,3382,3899,0,240268.0,464.7350096711799,2.52439730348345,376,208708.0,0.04658695744264757,376,208708.0
2605.0,509,0,360,3393,3902,0,241508.0,474.475442043222,2.582078201762231,360,208863.0,0.058282189679691725,360,208863.0
2610.0,503,0,338,3401,3904,0,242621.0,482.34791252485087,2.903992101158316,338,206506.0,0.07614357877275683,338,206506.0
2615.0,497,0,325,3410,3907,0,243893.0,490.7303822937626,2.9487541868880514,325,205308.0,0.07961286025456993,325,205308.0
2620.0,490,0,337,3418,3908,0,245417.0,500.85102040816327,2.8754629798168025,337,206411.0,0.082029824562899,337,206411.0
2625.0,476,0,361,3432,3908,0,247157.0,519.2373949579832,2.327521263263108,361,207135.0,0.06201261693318646,361,207135.0
2630.0,465,0,386,3443,3908,0,249029.0,535.5462365591397,1.879811533692167,386,208013.0,0.040122473258070813,386,208013.0
2635.0,460,0,399,3449,3909,0,251009.0,545.6717391304347,1.7131777926082021,399,209139.0,0.0346502412482694,399,209139.0
2640.0,458,0,401,3451,3909,0,253010.0,552.4235807860262,1.6363522831130857,401,210298.0,0.032539475064175795,401,210298.0
2645.0,455,0,402,3455,3910,0,255017.0,560.4769230769231,1.472169549947427,402,211483.0,0.027666044827738687,402,211483.0
2650.0,456,0,406,3455,3911,0,257037.0,563.6776315789474,1.4340244232843802,406,212718.0,0.02360902659818708,406,212718.0
2655.0,458,0,409,3456,3914,0,259073.0,565.6615720524018,1.3889851848868715,409,213986.0,0.022523182318805103,409,213986.0
2660.0,459,0,411,3459,3918,0,261125.0,568.8997821350763,1.361073453302085,411,215281.0,0.028322427408257293,411,215281.0
2665.0,452,0,411,3468,3920,0,263180.0,582.2566371681415,1.176164600373754,411,216566.0,0.031142547499815217,411,216566.0
2670.0,443,0,411,3478,3921,0,265235.0,598.72460496614,0.904739898927614,411,217836.0,0.030417841743780476,411,217836.0
2675.0,436,0,407,3487,3923,0,266926.0,612.2155963302753,0.678560167463077,407,219096.0,0.03237942352605467,407,219096.0
2680.0,436,0,378,3489,3925,0,267121.0,612.6628440366973,0.8452299399418983,378,216894.0,0.041501184001835355,378,216894.0
2685.0,432,0,359,3494,3926,0,267512.0,619.2407407407408,0.9220888662278028,359,217888.0,0.05118607135527615,359,217888.0
2690.0,433,0,359,3494,3927,0,268234.0,619.4780600461894,1.014922271673609,359,218813.0,0.05011518542385196,359,218813.0
2695.0,433,0,378,3494,3927,0,270045.0,623.6605080831408,0.9486716168199372,378,219788.0,0.0420742031594377,378,219788.0
2700.0,433,0,398,3494,3927,0,271993.0,628.1593533487298,0.8554351244309419,398,220866.0,0.034206189118626384,398,220866.0
2705.0,435,0,408,3494,3929,0,274019.0,629.9287356321839,0.795174131846394,408,222022.0,0.02925826963287498,408,222022.0
2710.0,435,0,411,3494,3929,0,276064.0,634.6298850574713,0.7049070527687197,411,223200.0,0.02206209454890603,411,223200.0
2715.0,437,0,413,3494,3931,0,278127.0,636.4462242562929,0.7128569555083994,413,224422.0,0.022963235668363214,413,224422.0
2720.0,437,0,414,3495,3932,0,280197.0,641.183066361556,0.6643191520842826,414,225667.0,0.022122142153261675,414,225667.0
2725.0,439,0,418,3495,3934,0,282277.0,643.0,0.5932289794498676,418,226930.0,0.016583604856319857,418,226930.0
2730.0,443,0,420,3495,3938,0,284376.0,641.9322799097065,0.6873533597053085,420,228210.0,0.02409758487956678,420,228210.0
2735.0,446,0,420,3495,3941,0,286476.0,642.322869955157,0.766314667354491,420,229482.0,0.029443800009168356,420,229482.0
2740.0,444,0,421,3498,3942,0,288578.0,649.9504504504505,0.6903519689557519,421,230713.0,0.030499915913465386,421,230713.0
2745.0,439,0,421,3504,3943,0,290683.0,662.1480637813212,0.5540114173645126,421,231947.0,0.03295002928170151,421,231947.0
2750.0,436,0,422,3507,3943,0,292791.0,671.5389908256881,0.4199181927376923,422,233175.0,0.029692954139007143,422,233175.0
2755.0,437,0,423,3507,3944,0,294905.0,674.8398169336384,0.42935254194937733,423,234395.0,0.030211058108131073,423,234395.0
2760.0,437,0,424,3507,3944,0,297023.0,679.6864988558352,0.4137156095818641,424,235610.0,0.028942161048021196,424,235610.0
2765.0,437,0,426,3507,3944,0,299146.0,684.5446224256293,0.32124687110828626,426,236815.0,0.022451195242151518,426,236815.0
2770.0,438,0,428,3507,3945,0,301281.0,687.8561643835617,0.2685430390455671,428,238034.0,0.018854763011516673,428,238034.0
2775.0,439,0,430,3507,3946,0,303429.0,691.1822323462414,0.2818907776194128,430,239262.0,0.019962125200726398,430,239262.0
2780.0,441,0,432,3507,3948,0,305582.0,692.9297052154195,0.2378354777430752,432,240468.0,0.016820815157258653,432,240468.0
2785.0,441,0,434,3507,3948,0,307749.0,697.843537414966,0.18045295403555647,434,241684.0,0.012424834681410165,434,241684.0
2790.0,441,0,436,3507,3948,0,309927.0,702.7823129251701,0.1652390656070154,436,242902.0,0.011203420550949222,436,242902.0
2795.0,441,0,436,3507,3948,0,312107.0,707.7256235827664,0.14066232538430065,436,244130.0,0.009555710088739866,436,244130.0
2800.0,442,0,437,3507,3949,0,314289.0,711.0610859728507,0.15679648427523704,437,245369.0,0.010804282255784276,437,245369.0
2805.0,443,0,437,3507,3950,0,316474.0,714.3882618510158,0.184238832334227,437,246638.0,0.012779029516941627,437,246638.0
2810.0,443,0,437,3507,3950,0,318659.0,719.3205417607223,0.1678541790494552,437,247932.0,0.011878371293659701,437,247932.0
2815.0,444,0,437,3507,3951,0,320844.0,722.6216216216217,0.18132066296975458,437,249214.0,0.013026216178372612,437,249214.0
2820.0,445,0,439,3507,3952,0,323033.0,725.9168539325842,0.15804918458183445,439,250497.0,0.011529218271259089,439,250497.0
2825.0,446,1,441,3507,3953,0,325232.0,729.219730941704,0.14567850758439416,441,251797.0,0.01046078820638865,441,251797.0
2830.0,447,0,441,3507,3954,0,327437.0,732.5212527964205,0.18272983627170472,441,253092.0,0.01296504663118431,441,253092.0
2835.0,447,0,441,3507,3954,0,329642.0,737.4541387024608,0.18617177678755034,441,254399.0,0.013202402919412992,441,254399.0
2840.0,448,1,441,3507,3955,0,331847.0,740.7299107142857,0.20882666710078354,441,255729.0,0.015244048837637731,441,255729.0
2845.0,449,0,441,3507,3956,0,334052.0,743.9910913140312,0.23970797191340906,441,257047.0,0.017369065117990124,441,257047.0
2850.0,450,0,441,3507,3957,0,336257.0,747.2377777777778,0.2337843158588953,441,258348.0,0.016915361364045742,441,258348.0
2855.0,450,0,442,3507,3957,0,338467.0,752.1488888888889,0.1913461751105481,442,259640.0,0.013891889144765732,442,259640.0
2860.0,450,0,444,3507,3957,0,340686.0,757.08,0.1808634294054203,444,260950.0,0.013130684493210783,444,260950.0
2865.0,450,0,446,3507,3957,0,342908.0,762.0177777777777,0.11231794769373918,446,262276.0,0.008315053562063558,446,262276.0
2870.0,452,0,442,3507,3959,0,343529.0,760.0199115044247,0.13973341625801683,442,263582.0,0.010435023436976493,442,263582.0
2875.0,452,0,419,3507,3959,0,338351.0,748.5641592920354,0.28954982353604125,419,260595.0,0.015189240710331318,419,260595.0
2880.0,453,0,398,3507,3960,0,333845.0,736.9646799116998,0.6009007865224665,398,259320.0,0.027529049916914093,398,259320.0
2885.0,454,0,378,3507,3961,0,329329.0,725.3942731277533,1.0341695114057547,378,256053.0,0.03851798554728386,378,256053.0
2890.0,454,0,360,3507,3961,0,325866.0,717.7665198237886,1.5418121895295738,360,253417.0,0.04643811484972306,360,253417.0
2895.0,455,0,347,3507,3962,0,323641.0,711.2989010989011,1.9668862681311812,347,250882.0,0.05109565746880665,347,250882.0
2900.0,455,0,338,3507,3962,0,323397.0,710.7626373626374,2.38109189491157,338,249285.0,0.06535712888067152,338,249285.0
2905.0,455,0,330,3507,3962,0,323892.0,711.8505494505495,2.791842967327434,330,246632.0,0.07325325079353717,330,246632.0
2910.0,458,0,328,3507,3965,0,325469.0,710.6310043668122,3.151074049935693,328,244529.0,0.08114238945502367,328,244529.0
2915.0,460,0,328,3507,3967,0,327109.0,711.1065217391305,3.3974695572489195,328,242740.0,0.08296185791099847,328,242740.0
2920.0,461,0,313,3507,3968,0,324495.0,703.8937093275488,3.6021966245163832,313,237798.0,0.07959787361538855,313,237798.0
2925.0,461,0,300,3507,3968,0,321557.0,697.5206073752712,3.775054281781828,300,232604.0,0.0740083386569347,300,232604.0
2930.0,460,0,300,3508,3968,0,321702.0,699.3521739130434,3.822803212505768,300,233085.0,0.05972486477920301,300,233085.0
2935.0,458,0,302,3510,3968,0,322774.0,704.7467248908297,3.901771876485844,302,234955.0,0.04580013867175584,302,234955.0
2940.0,447,0,305,3521,3968,0,323708.0,724.1789709172259,3.6758467653792684,305,234565.0,0.02807125328082085,305,234565.0
2945.0,433,0,302,3535,3968,0,325162.0,750.9515011547344,3.426761990335383,302,234809.0,0.029771630425880245,302,234809.0
2950.0,422,0,299,3546,3968,0,326274.0,773.1611374407582,3.2681563036623835,299,234995.0,0.03145244017884627,299,234995.0
2955.0,416,0,297,3552,3968,0,327721.0,787.7908653846154,3.24916409042478,297,234662.0,0.03211703331266819,297,234662.0
2960.0,403,0,300,3565,3968,0,328872.0,816.059553349876,2.919764642755002,300,235683.0,0.02302864996726587,300,235683.0
2965.0,398,0,300,3571,3969,0,329677.0,828.3341708542714,2.758563510114846,300,237135.0,0.020906640361644534,300,237135.0
2970.0,390,0,297,3580,3970,0,329448.0,844.7384615384616,2.46712261239303,297,237371.0,0.016767794325981626,297,237371.0
2975.0,380,0,276,3591,3971,0,322912.0,849.7684210526315,2.3045745052006694,276,232352.0,0.022666253317013153,276,232352.0
2980.0,367,0,258,3604,3971,0,317172.0,864.2288828337875,2.3068669013862175,258,228065.0,0.03307855330309593,258,228065.0
2985.0,359,0,236,3613,3972,0,312273.0,869.841225626741,2.758862180525943,236,222258.0,0.05407321429471379,236,222258.0
2990.0,348,0,229,3624,3972,0,311982.0,896.5,2.8432620364289236,229,221615.0,0.06328905850007732,229,221615.0
2995.0,344,0,248,3629,3973,0,313185.0,910.421511627907,2.626335064877287,248,221908.0,0.049003929519172505,248,221908.0
3000.0,339,0,268,3634,3973,0,314483.0,927.6784660766962,2.123188059445943,268,222308.0,0.02087614303398513,268,222308.0
3005.0,333,0,283,3640,3973,0,315870.0,948.5585585585585,1.90862521038607,283,222801.0,0.01708613709584839,283,222801.0
3010.0,329,0,286,3644,3973,0,317299.0,964.434650455927,1.7534049477735718,286,223305.0,0.01698627075682076,286,223305.0
3015.0,326,0,286,3647,3973,0,318729.0,977.6963190184049,1.614878641425484,286,223821.0,0.015784029842849663,286,223821.0
3020.0,325,0,287,3648,3973,0,320163.0,985.1169230769231,1.5395533103611954,287,224343.0,0.01283770935090744,287,224343.0
3025.0,326,0,288,3648,3974,0,321601.0,986.5061349693251,1.5346170543051443,288,224869.0,0.013069455649271136,288,224869.0
3030.0,326,0,289,3649,3975,0,323044.0,990.9325153374233,1.4658776117633492,289,225373.0,0.011400090274192469,289,225373.0
3035.0,319,0,290,3656,3975,0,324492.0,1017.2163009404388,1.1528102177047495,290,225855.0,0.010054278337105557,290,225855.0
3040.0,315,0,290,3660,3975,0,325942.0,1034.736507936508,1.0109692611254744,290,226342.0,0.010027138008732003,290,226342.0
3045.0,300,0,290,3675,3975,0,327392.0,1091.3066666666666,0.390714094440025,290,226837.0,0.008432335308800396,290,226837.0
3050.0,295,0,291,3680,3975,0,328846.0,1114.7322033898306,0.15512189454692268,291,227326.0,0.006712317237619184,291,227326.0
3055.0,294,0,285,3681,3975,0,329903.0,1122.1190476190477,0.1357099268656319,285,227797.0,0.0078017653208268065,285,227797.0
3060.0,293,0,255,3682,3975,0,329333.0,1124.0034129692833,0.35939882018540636,255,222198.0,0.014842648182737998,255,222198.0
3065.0,293,0,231,3682,3975,0,329060.0,1123.0716723549488,0.9064758976484871,231,219177.0,0.034315382582697625,231,219177.0
3070.0,294,0,234,3682,3976,0,329879.0,1122.0374149659865,1.2524531432985782,234,218470.0,0.03805531239050067,234,218470.0
3075.0,295,1,253,3682,3977,0,331107.0,1122.3966101694916,1.2343962490920388,253,218542.0,0.023827977316327093,253,218542.0
3080.0,297,0,269,3682,3979,0,332421.0,1119.2626262626263,1.207304681651022,269,218880.0,0.02016034049707681,269,218880.0
3085.0,297,0,271,3682,3979,0,333773.0,1123.8148148148148,1.1802969331848487,271,219254.0,0.01781428245113801,271,219254.0
3090.0,297,0,271,3682,3979,0,335128.0,1128.3771043771044,1.1832039664953782,271,219628.0,0.017761443791767036,271,219628.0
3095.0,297,0,272,3682,3979,0,336485.0,1132.946127946128,1.1511916607273158,272,220005.0,0.014316961374158612,272,220005.0
3100.0,297,0,272,3682,3979,0,337845.0,1137.5252525252524,1.1469957901506307,272,220385.0,0.014213572161753665,272,220385.0
3105.0,298,0,272,3682,3980,0,339205.0,1138.2718120805368,1.178198496447846,272,220765.0,0.016860922636967243,272,220765.0
3110.0,298,0,272,3682,3980,0,340565.0,1142.8355704697988,1.190708869384151,272,221161.0,0.01768484260081601,272,221161.0
3115.0,297,0,272,3683,3980,0,341925.0,1151.2626262626263,1.138364760081881,272,221585.0,0.017702219494439203,272,221585.0
3120.0,290,0,272,3690,3980,0,343285.0,1183.7413793103449,0.7666653006074337,272,222000.0,0.01417612661047352,272,222000.0
3125.0,283,0,273,3697,3980,0,344650.0,1217.844522968198,0.4399897909495461,273,222423.0,0.014169277842300853,273,222423.0
3130.0,278,0,273,3702,3980,0,346015.0,1244.658273381295,0.21125802941777655,273,222870.0,0.013390994185821454,273,222870.0
3135.0,277,0,274,3703,3980,0,347382.0,1254.0866425992779,0.13305783509573352,274,223307.0,0.010666155717156275,274,223307.0
3140.0,277,0,274,3703,3980,0,348752.0,1259.0324909747292,0.11084465635901619,274,223716.0,0.008755899407841711,274,223716.0
3145.0,277,0,276,3703,3980,0,350127.0,1263.9963898916967,0.051645054575703106,276,224119.0,0.003522075264668459,276,224119.0
3150.0,277,0,276,3703,3980,0,351507.0,1268.9783393501805,0.05191080182573746,276,224542.0,0.0035400954335068333,276,224542.0
3155.0,279,0,276,3703,3982,0,352887.0,1264.8279569892472,0.10721995298038577,276,224975.0,0.00804220370943364,276,224975.0
3160.0,280,0,277,3703,3983,0,354271.0,1265.2535714285714,0.12543246395164823,277,225393.0,0.009489716745139364,277,225393.0
3165.0,281,0,278,3703,3984,0,355657.0,1265.6832740213524,0.1345139043304219,278,225799.0,0.009872450087909827,278,225799.0
3170.0,281,0,278,3703,3984,0,357047.0,1270.629893238434,0.14250010212899786,278,226196.0,0.010366062238072245,278,226196.0
3175.0,281,0,278,3703,3984,0,358437.0,1275.576512455516,0.14358374912647467,278,226591.0,0.01043530748768814,278,226591.0
3180.0,283,0,278,3703,3986,0,359827.0,1271.4734982332157,0.21223897957202953,278,226988.0,0.015409724636813787,278,226988.0
3185.0,283,0,278,3703,3986,0,361217.0,1276.3851590106008,0.2358539805792952,278,227391.0,0.017037411632142493,278,227391.0
3190.0,283,0,278,3703,3986,0,362607.0,1281.296819787986,0.2393098814529494,278,227806.0,0.017217148559692922,278,227806.0
3195.0,283,0,278,3703,3986,0,363997.0,1286.208480565371,0.23987566749019465,278,228211.0,0.017284747258913154,278,228211.0
3200.0,283,0,278,3703,3986,0,365387.0,1291.1201413427561,0.24225862332700804,278,228603.0,0.017428141457301403,278,228603.0
3205.0,283,0,278,3703,3986,0,366777.0,1296.0318021201413,0.24003275396956036,278,228993.0,0.01729303960014836,278,228993.0
3210.0,283,0,278,3703,3986,0,368167.0,1300.9434628975266,0.20439549675710905,278,229388.0,0.01469214659538407,278,229388.0
3215.0,283,0,280,3703,3986,0,369564.0,1305.8798586572439,0.13936484722620568,280,229790.0,0.010425867440044883,280,229790.0
3220.0,283,0,281,3703,3986,0,370966.0,1310.833922261484,0.09784279665293079,281,230197.0,0.006932325817160988,281,230197.0
3225.0,283,0,281,3703,3986,0,372371.0,1315.7985865724381,0.09810022436400963,281,230609.0,0.006971062059802157,281,230609.0
3230.0,283,0,281,3703,3986,0,373776.0,1320.7632508833922,0.04216864922418822,281,231021.0,0.0034451572948447423,281,231021.0
3235.0,283,0,282,3703,3986,0,375186.0,1325.7455830388692,0.042029759438559786,282,231430.0,0.0034436105696229683,282,231430.0
3240.0,283,0,282,3703,3986,0,376596.0,1330.7279151943462,0.024322920303640742,282,231840.0,0.0019928418948996123,282,231840.0
3245.0,283,0,283,3703,3986,0,378010.0,1335.7243816254418,9.330593881673926e-06,283,232255.0,7.644805047899828e-07,283,232255.0
3250.0,283,0,283,3703,3986,0,379425.0,1340.7243816254418,0.0,283,232670.0,0.0,283,232670.0
3255.0,283,0,283,3703,3986,0,380840.0,1345.7243816254418,0.0,283,233085.0,0.0,283,233085.0
3260.0,283,1,283,3703,3986,0,382255.0,1350.7243816254418,0.0,283,233503.0,0.0,283,233503.0
3265.0,284,0,283,3703,3987,0,383670.0,1350.9507042253522,0.045016964853242775,283,233922.0,0.0033326089382602394,283,233922.0
3270.0,284,0,283,3703,3987,0,385085.0,1355.9330985915492,0.046344765318553034,283,234338.0,0.003430906096083849,283,234338.0
3275.0,284,0,283,3703,3987,0,386500.0,1360.9154929577464,0.047539894392060016,283,234753.0,0.003519381581841906,283,234753.0
3280.0,284,0,283,3703,3987,0,387915.0,1365.8978873239437,0.04753433666392886,283,235162.0,0.0035189701428542555,283,235162.0
